,id,title,categories,abstract,doi,created,updated,authors,affiliation,url,hires?
3,2305.11071,a spectroscopic thermometer: individual vibrational band spectroscopy   with the example of oh in the atmosphere of wasp-33b,astro-ph.ep,"individual vibrational band spectroscopy presents an opportunity to examine exoplanet atmospheres in detail by distinguishing where the vibrational state populations of molecules differ from the current assumption of a boltzmann distribution. here, retrieving vibrational bands of oh in exoplanet atmospheres is explored using the hot jupiter wasp-33b as an example. we simulate low-resolution spectroscopic data for observations with the jwst's nirspec instrument and use high resolution observational data obtained from the subaru infrared doppler instrument (ird). vibrational band-specific oh cross section sets are constructed and used in retrievals on the (simulated) low and (real) high resolution data. low resolution observations are simulated for two wasp-33b emission scenarios: under the assumption of local thermal equilibrium (lte) and a toy non-lte model for vibrational excitation of selected bands. we show that mixing ratios for individual bands can be retrieved with sufficient precision to allow the vibrational population distributions of the forward models to be reconstructed. a simple fit for the boltzmann distribution in the lte case shows that the vibrational temperature is recoverable in this manner. for high resolution, cross-correlation applications, we apply the individual vibrational band analysis to an ird spectrum of wasp-33b, applying an 'un-peeling' technique. individual detection significances for the two strongest bands are shown to be in line with boltzmann distributed vibrational state populations consistent with the effective temperature of the wasp-33b atmosphere reported previously. we show the viability of this approach for analysing the individual vibrational state populations behind observed and simulated spectra including reconstructing state population distributions.",,2023-05-18,,"['sam o. m. wright', 'stevanus k. nugroho', 'matteo brogi', 'neale p. gibson', 'ernst j. w. de mooij', 'ingo waldmann', 'jonathan tennyson', 'hajime kawahara', 'masayuki kuzuhara', 'teruyuki hirano', 'takayuki kotani', 'yui kawashima', 'kento masuda', 'jayne l. birkby', 'chris a. watson', 'motohide tamura', 'konstanze zwintz', 'hiroki harakawa', 'tomoyuki kudo', 'klaus hodapp', 'shane jacobson', 'mihoko konishi', 'takashi kurokawa', 'jun nishikawa', 'masashi omiya', 'takuma serizawa', 'akitoshi ueda', 'sébastien vievard', 'sergei n. yurchenko']",[],https://arxiv.org/abs/2305.11071,True
