,id,title,categories,abstract,doi,created,updated,authors,affiliation,url,hires?
5,2210.06892,detection of barium in the atmospheres of the ultra-hot gas giants   wasp-76b and wasp-121b,astro-ph.ep,"high-resolution spectroscopy studies of ultra-hot jupiters have been key in our understanding of exoplanet atmospheres. observing into the atmospheres of these giant planets allows for direct constraints on their atmospheric compositions and dynamics while laying the groundwork for new research regarding their formation and evolution environments. two of the most well-studied ultra-hot jupiters are wasp-76b and wasp-121b, with multiple detected chemical species and strong signatures of their atmospheric dynamics. we take a new look at these two exceptional ultra-hot jupiters by reanalyzing the transit observations taken with espresso at the very large telescope and attempt to detect additional species. to extract the planetary spectra of the two targets, we corrected for the telluric absorption and removed the stellar spectrum contributions. we then exploited new synthetic templates that were specifically designed for ultra-hot jupiters in combination with the cross-correlation technique to unveil species that remained undetected by previous analyses. we add a novel detection of ba+ to the known atmospheric compositions of wasp-76b and wasp-121b, the heaviest species detected to date in any exoplanetary atmosphere, with additional new detections of co and sr+ and a tentative detection of ti+ for wasp-121b. we also confirm the presence of ca+, cr, fe, h, li, mg, mn, na, and v on both wasp-76b and wasp-121b, with the addition of ca, fe+, and ni for the latter. finally, we also confirm the clear asymmetric absorption feature of ca+ on wasp-121b, with an excess absorption at the bluer wavelengths and an effective planet radius beyond the roche lobe. this indicates that the signal may arise from the escape of planetary atmosphere.",10.1051/0004-6361/202244489,2022-10-13,,"['t. azevedo silva', 'o. d. s. demangeon', 'n. c. santos', 'r. allart', 'f. borsa', 'e. cristo', 'e. esparza-borges', 'j. v. seidel', 'e. palle', 's. g. sousa', 'h. m. tabernero', 'm. r. zapatero osorio', 's. cristiani', 'f. pepe', 'r. rebolo', 'v. adibekyan', 'y. alibert', 's. c. c. barros', 'f. bouchy', 'v. bourrier', 'g. lo curto', 'p. di marcantonio', ""v. d'odorico"", 'd. ehrenreich', 'p. figueira', 'j. i. gonzález hernández', 'c. lovis', 'c. j. a. p. martins', 'a. mehner', 'g. micela', 'p. molaro', 'd. mounzer', 'n. j. nunes', 'a. sozzetti', 'a. suárez mascareño', 's. udry']",[],https://arxiv.org/abs/2210.06892,True
